-0.0334402	0.012772162	-0.025396917	-0.07156471	0.022193952	0.10314913	-0.028403902	0.056078088	0.08242879	-0.040528093	-0.032981373	-0.010089901	0.032997157	-0.07349542	0.042147942	-0.00051129214
-0.055430185	0.015615975	0.030131804	-0.03904909	-0.0138473455	0.036976513	-0.039550617	0.04941795	0.059330616	0.020632498	0.058445267	-0.03984935	0.034000166	-0.077832565	0.04520243	0.010915589
-0.05807947	0.0052874377	-0.04492489	-0.12610734	0.011378243	0.04849425	0.024105174	0.08917508	0.026971607	0.038594116	0.007235135	-0.0077817207	0.054015316	0.0006901742	-0.040330805	0.05952963
-0.029757202	0.0098760165	-0.0053548394	-0.0728666	0.007920054	0.035300948	-0.030608274	0.05655032	0.08322378	-0.03139346	-0.0035573628	-0.0523939	0.018897327	-0.03600102	-0.057180982	0.013334389
-0.02983929	-0.018959356	-2.1379798e-05	-0.03211241	-0.00562483	0.08424911	0.0276713	0.016767854	0.071224004	-0.016444491	0.04783297	-0.06804339	0.031205038	0.0073329816	0.024706509	-0.024928903
-0.012703782	0.005777103	-0.035483792	-0.029241117	-0.02263785	0.09572504	0.024523074	0.009889126	0.03154691	-0.07415608	0.021335183	-0.009835456	-0.010242469	-0.11452821	-0.004302095	-0.027647167
0.012530897	-0.039067496	0.003922711	-0.10418976	-0.00718362	0.1381231	-0.07942769	0.03449713	0.11097187	0.010637373	0.035326082	-0.0833548	0.048873983	-0.11691007	0.027658384	0.01542494
-0.017327854	0.0017502462	-0.00020273708	0.00047650313	0.022082482	0.05226645	0.038444083	0.078088894	0.047650505	0.0021776422	-0.008516427	0.017079487	0.024219507	-0.08182639	-0.057298977	-0.03511892
0.0333362	0.03676119	0.014394283	-0.029118702	-0.05564701	0.07628708	0.03847538	0.068455964	0.039998844	0.00037039927	0.016713118	-0.05242426	-0.014686856	-0.07564594	0.0082367435	0.068817325
0.037380647	0.012456201	-0.020015555	-0.117206514	0.0050675943	0.09239375	-0.097449675	0.031775434	-0.016925719	0.0659977	0.0053546918	-0.03408376	0.024127932	-0.035189074	-0.0326637	0.057071146
0.030529706	0.026496109	0.014861067	-0.05891355	-0.022393528	0.0746909	-0.01480852	0.09751893	0.0411354	0.05086043	0.039390173	-0.016602242	-0.017372785	0.00035467697	0.004150647	-0.013346591
-0.07682679	0.0921679	0.06721005	-0.021188729	-0.046895668	0.10678356	-0.032846157	0.09018413	0.08488236	-0.02171484	-0.032429565	-0.041464865	0.029306976	-0.105767995	-0.023808049	0.020451736
-0.0029141954	0.0040598395	0.036052696	-0.008824092	0.026475824	0.05943279	-0.00035229555	0.021515356	-0.03951388	0.0066344277	0.058533173	0.04296629	0.0023929554	0.0042540994	0.034360595	0.0023302482
0.0025377856	-0.07509801	0.03705066	-0.043344986	0.03849698	-0.10453	-0.060418442	0.13967912	0.04316287	-0.042287096	0.00068670814	-0.080563076	-0.07986946	-0.06641179	0.019497072	-0.12794746
